v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.60,7.961,14.65,0.00,0.00,0.000,0.0085,0.2535
0.60,7.986,13.63,0.00,0.00,0.000,0.0063,0.2516
0.60,8.001,14.32,0.00,0.00,0.000,0.0058,0.2509
0.60,8.021,19.91,0.00,0.00,0.000,0.0061,0.2512
0.60,8.041,23.13,0.00,0.00,0.000,0.0075,0.2543
0.60,8.061,27.07,0.00,0.00,0.000,0.0078,0.2594
0.60,8.080,46.45,0.00,0.00,0.000,0.0081,0.2653
0.60,8.101,38.07,0.00,0.00,0.000,0.0098,0.2737
0.60,8.120,28.52,0.00,0.00,0.000,0.0110,0.2783
0.60,8.141,29.16,0.00,0.00,0.000,0.0106,0.2793
0.60,8.161,80.03,0.00,0.00,0.000,0.0082,0.2760
0.60,8.181,32.82,0.00,0.00,0.000,0.0079,0.2691
0.60,8.202,19.23,0.00,0.00,0.000,0.0077,0.2639
0.60,8.222,18.33,0.00,0.00,0.000,0.0078,0.2610
0.60,8.241,11.41,0.00,0.00,0.000,0.0073,0.2571
0.60,8.261,11.69,0.00,0.00,0.000,0.0061,0.2541
0.60,8.281,11.44,0.00,0.00,0.000,0.0059,0.2526
0.60,8.301,13.16,0.00,0.00,0.000,0.0063,0.2524
0.60,8.321,19.85,0.00,0.00,0.000,0.0074,0.2537
0.60,8.341,20.12,0.00,0.00,0.000,0.0074,0.2552
0.60,8.361,31.11,0.00,0.00,0.000,0.0067,0.2587
0.60,8.381,50.21,0.00,0.00,0.000,0.0069,0.2637
0.60,8.401,39.03,0.00,0.00,0.000,0.0093,0.2729
0.60,8.421,17.56,0.00,0.00,0.000,0.0091,0.2789
0.60,8.440,27.88,0.00,0.00,0.000,0.0092,0.2797
0.60,8.460,82.14,0.00,0.00,0.000,0.0111,0.2775
0.60,8.480,32.70,0.00,0.00,0.000,0.0137,0.2712
0.60,8.500,22.42,0.00,0.00,0.000,0.0157,0.2658
0.60,8.521,9.57,0.00,0.00,0.000,0.0160,0.2615
0.60,8.541,9.56,0.00,0.00,0.000,0.0148,0.2568
0.60,8.561,12.37,0.00,0.00,0.000,0.0131,0.2531
0.60,8.581,13.23,0.00,0.00,0.000,0.0121,0.2511
0.60,8.612,16.49,0.00,0.00,0.000,0.0133,0.2506
0.60,8.621,17.97,0.00,0.00,0.000,0.0144,0.2507
0.60,8.641,37.97,0.00,0.00,0.000,0.0162,0.2524
0.60,8.661,49.66,0.00,0.00,0.000,0.0176,0.2602
0.60,8.681,53.64,0.00,0.00,0.000,0.0185,0.2642
0.60,8.701,30.59,0.00,0.00,0.000,0.0208,0.2733
0.60,8.721,28.78,0.00,0.00,0.000,0.0222,0.2781
0.60,8.741,39.66,0.00,0.00,0.000,0.0174,0.2778
0.60,8.762,66.69,0.00,0.00,0.000,0.0127,0.2739
0.60,8.781,63.81,0.00,0.00,0.000,0.0129,0.2681
0.60,8.800,36.66,0.00,0.00,0.000,0.0119,0.2638
0.60,8.821,21.00,0.00,0.00,0.000,0.0112,0.2580
0.60,8.841,12.22,0.00,0.00,0.000,0.0108,0.2557
0.60,8.861,12.07,0.00,0.00,0.000,0.0112,0.2534
0.60,8.881,13.49,0.00,0.00,0.000,0.0114,0.2526
0.60,8.901,14.71,0.00,0.00,0.000,0.0110,0.2526
0.60,8.925,16.87,0.00,0.00,0.000,0.0099,0.2538
0.60,8.941,18.91,0.00,0.00,0.000,0.0095,0.2550
0.60,8.961,30.95,0.00,0.00,0.000,0.0096,0.2594
0.60,8.981,49.32,0.00,0.00,0.000,0.0107,0.2653
0.60,9.001,44.80,0.00,0.00,0.000,0.0117,0.2741
0.60,9.021,22.63,0.00,0.00,0.000,0.0107,0.2796
0.60,9.041,32.73,0.00,0.00,0.000,0.0112,0.2787
0.60,9.061,40.76,0.00,0.00,0.000,0.0138,0.2772
0.60,9.081,46.61,0.00,0.00,0.000,0.0156,0.2711
0.60,9.100,39.86,0.00,0.00,0.000,0.0154,0.2665
0.60,9.122,16.62,0.00,0.00,0.000,0.0143,0.2601
0.60,9.140,10.57,0.00,0.00,0.000,0.0129,0.2560
0.60,9.161,11.82,0.00,0.00,0.000,0.0118,0.2528
0.60,9.180,12.14,0.00,0.00,0.000,0.0115,0.2516
0.60,9.201,14.56,0.00,0.00,0.000,0.0121,0.2509
0.60,9.223,23.18,0.00,0.00,0.000,0.0132,0.2516
0.60,9.240,26.79,0.00,0.00,0.000,0.0141,0.2538
0.60,9.260,40.41,0.00,0.00,0.000,0.0150,0.2582
0.60,9.280,43.13,0.00,0.00,0.000,0.0158,0.2639
0.60,9.310,29.28,0.00,0.00,0.000,0.0192,0.2754
0.60,9.321,24.14,0.00,0.00,0.000,0.0201,0.2773
0.60,9.341,38.06,0.00,0.00,0.000,0.0160,0.2778
0.60,9.361,72.46,0.00,0.00,0.000,0.0101,0.2736
0.60,9.385,27.17,0.00,0.00,0.000,0.0098,0.2691
0.60,9.401,19.04,0.00,0.00,0.000,0.0106,0.2637
0.60,9.421,16.75,0.00,0.00,0.000,0.0112,0.2595
0.60,9.441,11.55,0.00,0.00,0.000,0.0108,0.2548
0.60,9.461,11.51,0.00,0.00,0.000,0.0104,0.2527
0.60,9.480,12.47,0.00,0.00,0.000,0.0103,0.2521
0.60,9.500,16.60,0.00,0.00,0.000,0.0103,0.2523
0.60,9.520,16.37,0.00,0.00,0.000,0.0100,0.2536
0.60,9.541,18.74,0.00,0.00,0.000,0.0098,0.2558
0.60,9.561,29.31,0.00,0.00,0.000,0.0096,0.2586
0.60,9.581,27.74,0.00,0.00,0.000,0.0109,0.2660
0.60,9.600,30.14,0.00,0.00,0.000,0.0130,0.2731
0.60,9.621,19.59,0.00,0.00,0.000,0.0132,0.2796
0.60,9.640,22.58,0.00,0.00,0.000,0.0122,0.2802
0.60,9.661,59.06,0.00,0.00,0.000,0.0133,0.2754
0.60,9.680,54.37,0.00,0.00,0.000,0.0162,0.2683
0.60,9.700,37.06,0.00,0.00,0.000,0.0176,0.2654
0.60,9.720,17.87,0.00,0.00,0.000,0.0173,0.2608
0.60,9.741,15.38,0.00,0.00,0.000,0.0149,0.2558
0.60,9.760,13.18,0.00,0.00,0.000,0.0129,0.2525
0.60,9.781,13.83,0.00,0.00,0.000,0.0120,0.2512
0.60,9.801,15.63,0.00,0.00,0.000,0.0130,0.2509
0.60,9.820,20.96,0.00,0.00,0.000,0.0146,0.2516
0.60,9.841,31.08,0.00,0.00,0.000,0.0156,0.2538
0.60,9.867,30.76,0.00,0.00,0.000,0.0168,0.2613
0.60,9.880,48.26,0.00,0.00,0.000,0.0178,0.2656
0.60,9.900,39.36,0.00,0.00,0.000,0.0207,0.2742
0.60,9.920,26.97,0.00,0.00,0.000,0.0224,0.2787
0.60,9.942,44.51,0.00,0.00,0.000,0.0190,0.2791
0.60,9.961,175.62,0.00,0.00,0.000,0.0133,0.2706
0.60,9.980,41.51,0.00,0.00,0.000,0.0127,0.2683
0.60,10.001,25.80,0.00,0.00,0.000,0.0131,0.2616
0.60,10.021,14.31,0.00,0.00,0.000,0.0134,0.2578
0.60,10.043,12.18,0.00,0.00,0.000,0.0131,0.2548
0.60,10.061,12.63,0.00,0.00,0.000,0.0124,0.2530
0.60,10.081,12.27,0.00,0.00,0.000,0.0121,0.2524
0.60,10.101,15.63,0.00,0.00,0.000,0.0118,0.2523
0.60,10.122,16.56,0.00,0.00,0.000,0.0110,0.2536
0.60,10.141,18.01,0.00,0.00,0.000,0.0105,0.2562
0.60,10.161,34.51,0.00,0.00,0.000,0.0101,0.2593
0.60,10.182,52.36,0.00,0.00,0.000,0.0110,0.2646
0.60,10.202,37.26,0.00,0.00,0.000,0.0129,0.2736
0.60,10.221,27.33,0.00,0.00,0.000,0.0125,0.2792
0.60,10.240,23.29,0.00,0.00,0.000,0.0117,0.2803
0.60,10.261,39.44,0.00,0.00,0.000,0.0126,0.2786
0.60,10.280,45.67,0.00,0.00,0.000,0.0143,0.2742
0.60,10.301,35.20,0.00,0.00,0.000,0.0161,0.2694
0.60,10.321,13.38,0.00,0.00,0.000,0.0162,0.2619
0.60,10.341,10.00,0.00,0.00,0.000,0.0149,0.2579
0.60,10.361,12.60,0.00,0.00,0.000,0.0128,0.2539
0.60,10.382,12.73,0.00,0.00,0.000,0.0113,0.2521
0.60,10.401,13.39,0.00,0.00,0.000,0.0108,0.2511
0.60,10.421,17.63,0.00,0.00,0.000,0.0119,0.2512
0.60,10.443,26.88,0.00,0.00,0.000,0.0131,0.2534
0.60,10.461,33.32,0.00,0.00,0.000,0.0134,0.2582
0.60,10.481,27.41,0.00,0.00,0.000,0.0135,0.2658
0.60,10.501,36.09,0.00,0.00,0.000,0.0142,0.2713
0.60,10.521,30.26,0.00,0.00,0.000,0.0155,0.2766
0.60,10.541,23.41,0.00,0.00,0.000,0.0154,0.2798
0.60,10.561,84.21,0.00,0.00,0.000,0.0103,0.2751
0.60,10.591,59.75,0.00,0.00,0.000,0.0061,0.2696
0.60,10.601,63.33,0.00,0.00,0.000,0.0079,0.2625
0.60,10.621,19.21,0.00,0.00,0.000,0.0094,0.2595
0.60,10.642,16.43,0.00,0.00,0.000,0.0098,0.2550
0.60,10.661,12.32,0.00,0.00,0.000,0.0093,0.2530
0.60,10.681,13.35,0.00,0.00,0.000,0.0090,0.2518
0.60,10.700,15.35,0.00,0.00,0.000,0.0089,0.2520
0.60,10.721,18.91,0.00,0.00,0.000,0.0087,0.2527
0.60,10.740,22.82,0.00,0.00,0.000,0.0080,0.2550
0.60,10.760,36.65,0.00,0.00,0.000,0.0069,0.2588
0.60,10.783,50.86,0.00,0.00,0.000,0.0072,0.2651
0.60,10.801,32.78,0.00,0.00,0.000,0.0083,0.2738
0.60,10.821,20.21,0.00,0.00,0.000,0.0072,0.2792
0.60,10.841,36.41,0.00,0.00,0.000,0.0078,0.2781
0.60,10.862,73.56,0.00,0.00,0.000,0.0107,0.2757
0.60,10.881,60.18,0.00,0.00,0.000,0.0117,0.2685
0.60,10.901,35.08,0.00,0.00,0.000,0.0112,0.2644
0.60,10.921,34.72,0.00,0.00,0.000,0.0099,0.2575
0.60,10.941,17.22,0.00,0.00,0.000,0.0084,0.2551
0.60,10.960,19.61,0.00,0.00,0.000,0.0072,0.2522
0.60,10.980,13.64,0.00,0.00,0.000,0.0066,0.2513
0.60,11.000,15.33,0.00,0.00,0.000,0.0069,0.2509
0.60,11.021,18.58,0.00,0.00,0.000,0.0091,0.2521
0.60,11.041,23.86,0.00,0.00,0.000,0.0099,0.2548
0.60,11.061,41.04,0.00,0.00,0.000,0.0105,0.2588
0.60,11.080,38.81,0.00,0.00,0.000,0.0112,0.2655
0.60,11.101,31.43,0.00,0.00,0.000,0.0131,0.2737
0.60,11.121,26.23,0.00,0.00,0.000,0.0147,0.2779
0.60,11.141,35.37,0.00,0.00,0.000,0.0139,0.2787
0.60,11.161,155.83,0.00,0.00,0.000,0.0106,0.2711
0.60,11.181,63.94,0.00,0.00,0.000,0.0096,0.2680
0.60,11.206,27.99,0.00,0.00,0.000,0.0096,0.2613
0.60,11.222,17.28,0.00,0.00,0.000,0.0100,0.2585
0.60,11.241,14.81,0.00,0.00,0.000,0.0099,0.2552
0.60,11.261,11.52,0.00,0.00,0.000,0.0095,0.2534
0.60,11.281,12.24,0.00,0.00,0.000,0.0095,0.2523
0.60,11.301,14.11,0.00,0.00,0.000,0.0096,0.2524
0.60,11.321,16.56,0.00,0.00,0.000,0.0096,0.2536
0.60,11.341,21.55,0.00,0.00,0.000,0.0096,0.2553
0.60,11.366,32.86,0.00,0.00,0.000,0.0095,0.2589
0.60,11.380,44.17,0.00,0.00,0.000,0.0100,0.2636
0.60,11.401,45.33,0.00,0.00,0.000,0.0113,0.2727
0.60,11.421,18.28,0.00,0.00,0.000,0.0112,0.2794
0.60,11.441,28.40,0.00,0.00,0.000,0.0121,0.2796
0.60,11.461,83.65,0.00,0.00,0.000,0.0140,0.2774
0.60,11.481,29.16,0.00,0.00,0.000,0.0157,0.2710
0.60,11.501,28.05,0.00,0.00,0.000,0.0168,0.2661
0.60,11.526,11.28,0.00,0.00,0.000,0.0167,0.2603
0.60,11.541,10.56,0.00,0.00,0.000,0.0155,0.2560
0.60,11.561,12.39,0.00,0.00,0.000,0.0146,0.2534
0.60,11.581,12.83,0.00,0.00,0.000,0.0138,0.2517
0.60,11.603,13.91,0.00,0.00,0.000,0.0140,0.2510
0.60,11.620,18.49,0.00,0.00,0.000,0.0155,0.2511
0.60,11.641,29.81,0.00,0.00,0.000,0.0174,0.2533
0.60,11.661,30.06,0.00,0.00,0.000,0.0188,0.2587
0.60,11.684,34.79,0.00,0.00,0.000,0.0204,0.2666
0.60,11.701,33.14,0.00,0.00,0.000,0.0229,0.2728
0.60,11.721,22.44,0.00,0.00,0.000,0.0246,0.2776
0.60,11.741,42.25,0.00,0.00,0.000,0.0175,0.2773
0.60,11.766,135.37,0.00,0.00,0.000,0.0117,0.2731
0.60,11.781,150.75,0.00,0.00,0.000,0.0134,0.2689
0.60,11.801,21.20,0.00,0.00,0.000,0.0137,0.2630
0.60,11.821,15.91,0.00,0.00,0.000,0.0105,0.2577
0.60,11.842,17.55,0.00,0.00,0.000,0.0088,0.2537
0.60,11.861,11.01,0.00,0.00,0.000,0.0092,0.2524
0.60,11.881,13.60,0.00,0.00,0.000,0.0103,0.2517
0.60,11.901,15.52,0.00,0.00,0.000,0.0107,0.2518
0.60,11.921,18.72,0.00,0.00,0.000,0.0103,0.2529
0.60,11.941,22.01,0.00,0.00,0.000,0.0089,0.2555
0.60,11.961,23.89,0.00,0.00,0.000,0.0078,0.2604
0.60,11.981,45.67,0.00,0.00,0.000,0.0081,0.2658
0.80,3.002,51.61,0.00,0.00,0.000,0.0126,0.2704
0.80,3.022,33.24,0.00,0.00,0.000,0.0114,0.2792
0.80,3.042,29.08,0.00,0.00,0.000,0.0099,0.2819
0.80,3.061,141.59,0.00,0.00,0.000,0.0092,0.2783
0.80,3.082,65.90,0.00,0.00,0.000,0.0116,0.2710
0.80,3.101,50.27,0.00,0.00,0.000,0.0137,0.2645
0.80,3.121,14.73,0.00,0.00,0.000,0.0125,0.2565
0.80,3.141,20.41,0.00,0.00,0.000,0.0103,0.2517
0.80,3.166,23.08,0.00,0.00,0.000,0.0082,0.2480
0.80,3.181,23.27,0.00,0.00,0.000,0.0060,0.2455
0.80,3.201,27.87,0.00,0.00,0.000,0.0057,0.2448
0.80,3.221,35.75,0.00,0.00,0.000,0.0078,0.2452
0.80,3.242,48.12,0.00,0.00,0.000,0.0106,0.2474
0.80,3.261,77.86,0.00,0.00,0.000,0.0117,0.2522
0.80,3.283,45.19,0.00,0.00,0.000,0.0133,0.2619
0.80,3.302,42.08,0.00,0.00,0.000,0.0171,0.2709
0.80,3.321,30.09,0.00,0.00,0.000,0.0213,0.2776
0.80,3.342,71.63,0.00,0.00,0.000,0.0172,0.2791
0.80,3.361,58.89,0.00,0.00,0.000,0.0093,0.2772
0.80,3.382,84.65,0.00,0.00,0.000,0.0066,0.2704
0.80,3.401,49.90,0.00,0.00,0.000,0.0100,0.2646
0.80,3.421,36.33,0.00,0.00,0.000,0.0115,0.2579
0.80,3.443,21.21,0.00,0.00,0.000,0.0100,0.2537
0.80,3.462,21.83,0.00,0.00,0.000,0.0093,0.2511
0.80,3.481,23.10,0.00,0.00,0.000,0.0093,0.2492
0.80,3.502,25.06,0.00,0.00,0.000,0.0090,0.2490
0.80,3.526,25.75,0.00,0.00,0.000,0.0088,0.2492
0.80,3.542,39.14,0.00,0.00,0.000,0.0074,0.2508
0.80,3.562,53.60,0.00,0.00,0.000,0.0054,0.2555
0.80,3.582,79.49,0.00,0.00,0.000,0.0048,0.2626
0.80,3.603,70.68,0.00,0.00,0.000,0.0050,0.2678
0.80,3.623,35.95,0.00,0.00,0.000,0.0046,0.2785
0.80,3.642,44.95,0.00,0.00,0.000,0.0058,0.2816
0.80,3.662,117.87,0.00,0.00,0.000,0.0058,0.2777
0.80,3.683,47.74,0.00,0.00,0.000,0.0061,0.2742
0.80,3.701,26.32,0.00,0.00,0.000,0.0062,0.2660
0.80,3.722,19.36,0.00,0.00,0.000,0.0038,0.2583
0.80,3.744,26.76,0.00,0.00,0.000,0.0016,0.2515
0.80,3.762,22.84,0.00,0.00,0.000,0.0038,0.2485
0.80,3.782,24.46,0.00,0.00,0.000,0.0067,0.2464
0.80,3.803,29.45,0.00,0.00,0.000,0.0069,0.2457
0.80,3.822,38.97,0.00,0.00,0.000,0.0044,0.2471
0.80,3.842,48.38,0.00,0.00,0.000,0.0020,0.2494
0.80,3.861,47.69,0.00,0.00,0.000,0.0008,0.2568
0.80,3.881,53.38,0.00,0.00,0.000,0.0027,0.2649
0.80,3.902,55.91,0.00,0.00,0.000,0.0058,0.2710
0.80,3.922,29.42,0.00,0.00,0.000,0.0098,0.2790
0.80,3.942,55.76,0.00,0.00,0.000,0.0104,0.2808
0.80,3.962,154.82,0.00,0.00,0.000,0.0088,0.2787
0.80,3.981,186.73,0.00,0.00,0.000,0.0085,0.2694
0.80,4.001,69.24,0.00,0.00,0.000,0.0100,0.2652
0.80,4.022,27.04,0.00,0.00,0.000,0.0119,0.2580
0.80,4.041,15.93,0.00,0.00,0.000,0.0133,0.2538
0.80,4.062,17.69,0.00,0.00,0.000,0.0134,0.2510
0.80,4.082,18.49,0.00,0.00,0.000,0.0136,0.2497
0.80,4.101,21.32,0.00,0.00,0.000,0.0140,0.2491
0.80,4.121,25.14,0.00,0.00,0.000,0.0143,0.2498
0.80,4.144,32.99,0.00,0.00,0.000,0.0149,0.2512
0.80,4.163,45.28,0.00,0.00,0.000,0.0159,0.2539
0.80,4.182,60.28,0.00,0.00,0.000,0.0175,0.2623
0.80,4.201,56.69,0.00,0.00,0.000,0.0187,0.2720
0.80,4.221,34.91,0.00,0.00,0.000,0.0187,0.2799
0.80,4.241,38.59,0.00,0.00,0.000,0.0168,0.2820
0.80,4.266,129.37,0.00,0.00,0.000,0.0150,0.2797
0.80,4.282,138.50,0.00,0.00,0.000,0.0154,0.2724
0.80,4.302,100.35,0.00,0.00,0.000,0.0166,0.2681
0.80,4.321,65.24,0.00,0.00,0.000,0.0175,0.2631
0.80,4.343,25.44,0.00,0.00,0.000,0.0148,0.2528
0.80,4.364,20.05,0.00,0.00,0.000,0.0120,0.2483
0.80,4.382,19.48,0.00,0.00,0.000,0.0103,0.2462
0.80,4.402,24.88,0.00,0.00,0.000,0.0096,0.2456
0.80,4.422,36.30,0.00,0.00,0.000,0.0108,0.2460
0.80,4.442,40.76,0.00,0.00,0.000,0.0123,0.2478
0.80,4.461,41.76,0.00,0.00,0.000,0.0139,0.2557
0.80,4.481,71.56,0.00,0.00,0.000,0.0151,0.2614
0.80,4.501,51.79,0.00,0.00,0.000,0.0188,0.2704
0.80,4.521,38.00,0.00,0.00,0.000,0.0228,0.2765
0.80,4.542,44.95,0.00,0.00,0.000,0.0241,0.2800
0.80,4.561,188.50,0.00,0.00,0.000,0.0193,0.2775
0.80,4.582,95.56,0.00,0.00,0.000,0.0158,0.2688
0.80,4.602,53.95,0.00,0.00,0.000,0.0168,0.2639
0.80,4.621,41.90,0.00,0.00,0.000,0.0178,0.2563
0.80,4.642,29.23,0.00,0.00,0.000,0.0171,0.2538
0.80,4.662,23.27,0.00,0.00,0.000,0.0130,0.2496
0.80,4.683,22.01,0.00,0.00,0.000,0.0124,0.2482
0.80,4.701,23.72,0.00,0.00,0.000,0.0139,0.2481
0.80,4.722,27.73,0.00,0.00,0.000,0.0152,0.2492
0.80,4.742,34.26,0.00,0.00,0.000,0.0147,0.2513
0.80,4.764,50.21,0.00,0.00,0.000,0.0141,0.2529
0.80,4.781,70.30,0.00,0.00,0.000,0.0135,0.2628
0.80,4.802,111.09,0.00,0.00,0.000,0.0132,0.2688
0.80,4.822,74.15,0.00,0.00,0.000,0.0113,0.2762
0.80,4.841,38.25,0.00,0.00,0.000,0.0099,0.2827
0.80,4.861,133.39,0.00,0.00,0.000,0.0125,0.2779
0.80,4.882,85.75,0.00,0.00,0.000,0.0143,0.2726
0.80,4.901,63.72,0.00,0.00,0.000,0.0145,0.2657
0.80,4.922,17.95,0.00,0.00,0.000,0.0136,0.2578
0.80,4.942,22.43,0.00,0.00,0.000,0.0116,0.2509
0.80,4.961,20.96,0.00,0.00,0.000,0.0094,0.2467
0.80,4.983,23.29,0.00,0.00,0.000,0.0081,0.2450
0.80,5.002,28.98,0.00,0.00,0.000,0.0086,0.2448
0.80,5.022,35.86,0.00,0.00,0.000,0.0106,0.2457
0.80,5.044,53.78,0.00,0.00,0.000,0.0118,0.2479
0.80,5.062,56.30,0.00,0.00,0.000,0.0134,0.2539
0.80,5.082,51.43,0.00,0.00,0.000,0.0160,0.2633
0.80,5.102,47.33,0.00,0.00,0.000,0.0202,0.2720
0.80,5.121,30.46,0.00,0.00,0.000,0.0243,0.2773
0.80,5.142,66.66,0.00,0.00,0.000,0.0258,0.2800
0.80,5.163,156.53,0.00,0.00,0.000,0.0175,0.2763
0.80,5.185,60.46,0.00,0.00,0.000,0.0143,0.2702
0.80,5.201,36.81,0.00,0.00,0.000,0.0135,0.2638
0.80,5.222,40.84,0.00,0.00,0.000,0.0138,0.2566
0.80,5.242,23.54,0.00,0.00,0.000,0.0134,0.2532
0.80,5.262,21.37,0.00,0.00,0.000,0.0137,0.2494
0.80,5.281,22.49,0.00,0.00,0.000,0.0144,0.2481
0.80,5.301,26.04,0.00,0.00,0.000,0.0147,0.2479
0.80,5.321,30.85,0.00,0.00,0.000,0.0138,0.2485
0.80,5.342,31.08,0.00,0.00,0.000,0.0129,0.2494
0.80,5.362,40.69,0.00,0.00,0.000,0.0114,0.2557
0.80,5.381,62.27,0.00,0.00,0.000,0.0115,0.2632
0.80,5.407,70.76,0.00,0.00,0.000,0.0106,0.2734
0.80,5.422,36.98,0.00,0.00,0.000,0.0070,0.2805
0.80,5.441,51.77,0.00,0.00,0.000,0.0066,0.2816
0.80,5.462,125.46,0.00,0.00,0.000,0.0092,0.2792
0.80,5.482,73.63,0.00,0.00,0.000,0.0105,0.2706
0.80,5.501,57.10,0.00,0.00,0.000,0.0097,0.2681
0.80,5.522,23.74,0.00,0.00,0.000,0.0074,0.2602
0.80,5.542,21.99,0.00,0.00,0.000,0.0053,0.2547
0.80,5.561,21.73,0.00,0.00,0.000,0.0027,0.2484
0.80,5.581,22.41,0.00,0.00,0.000,0.0024,0.2468
0.80,5.601,27.39,0.00,0.00,0.000,0.0021,0.2467
0.80,5.622,38.07,0.00,0.00,0.000,0.0017,0.2478
0.80,5.641,44.47,0.00,0.00,0.000,0.0019,0.2510
0.80,5.661,44.09,0.00,0.00,0.000,0.0027,0.2571
0.80,5.682,57.91,0.00,0.00,0.000,0.0048,0.2634
0.80,5.701,47.81,0.00,0.00,0.000,0.0077,0.2710
0.80,5.721,33.55,0.00,0.00,0.000,0.0113,0.2803
0.80,5.741,53.14,0.00,0.00,0.000,0.0108,0.2820
0.80,5.762,78.16,0.00,0.00,0.000,0.0076,0.2798
0.80,5.781,97.66,0.00,0.00,0.000,0.0074,0.2756
0.80,5.801,45.80,0.00,0.00,0.000,0.0081,0.2660
0.80,5.823,35.56,0.00,0.00,0.000,0.0086,0.2598
0.80,5.842,21.79,0.00,0.00,0.000,0.0077,0.2555
0.80,5.861,16.73,0.00,0.00,0.000,0.0069,0.2512
0.80,5.882,20.86,0.00,0.00,0.000,0.0060,0.2500
0.80,5.901,21.92,0.00,0.00,0.000,0.0068,0.2493
0.80,5.924,26.22,0.00,0.00,0.000,0.0083,0.2501
0.80,5.941,31.17,0.00,0.00,0.000,0.0086,0.2523
0.80,5.961,60.08,0.00,0.00,0.000,0.0084,0.2568
0.80,5.981,63.98,0.00,0.00,0.000,0.0085,0.2601
0.80,6.002,63.09,0.00,0.00,0.000,0.0082,0.2727
0.80,6.021,34.21,0.00,0.00,0.000,0.0065,0.2787
0.80,6.042,37.89,0.00,0.00,0.000,0.0055,0.2824
0.80,6.064,127.11,0.00,0.00,0.000,0.0094,0.2792
0.80,6.081,69.88,0.00,0.00,0.000,0.0120,0.2717
0.80,6.102,93.60,0.00,0.00,0.000,0.0121,0.2680
0.80,6.121,41.68,0.00,0.00,0.000,0.0110,0.2563
0.80,6.141,18.87,0.00,0.00,0.000,0.0089,0.2509
0.80,6.163,26.20,0.00,0.00,0.000,0.0080,0.2483
0.80,6.182,22.49,0.00,0.00,0.000,0.0057,0.2456
0.80,6.202,29.01,0.00,0.00,0.000,0.0054,0.2450
0.80,6.222,37.49,0.00,0.00,0.000,0.0077,0.2461
0.80,6.241,38.56,0.00,0.00,0.000,0.0110,0.2505
0.80,6.262,51.56,0.00,0.00,0.000,0.0129,0.2546
0.80,6.281,74.45,0.00,0.00,0.000,0.0148,0.2598
0.80,6.302,49.37,0.00,0.00,0.000,0.0201,0.2726
0.80,6.323,28.61,0.00,0.00,0.000,0.0224,0.2763
0.80,6.342,53.65,0.00,0.00,0.000,0.0214,0.2793
0.80,6.362,163.38,0.00,0.00,0.000,0.0143,0.2765
0.80,6.381,82.38,0.00,0.00,0.000,0.0122,0.2705
0.80,6.401,28.59,0.00,0.00,0.000,0.0118,0.2632
0.80,6.421,34.85,0.00,0.00,0.000,0.0119,0.2578
0.80,6.441,16.58,0.00,0.00,0.000,0.0116,0.2541
0.80,6.461,19.26,0.00,0.00,0.000,0.0114,0.2505
0.80,6.481,20.64,0.00,0.00,0.000,0.0112,0.2492
0.80,6.501,23.36,0.00,0.00,0.000,0.0111,0.2484
0.80,6.521,25.42,0.00,0.00,0.000,0.0111,0.2485
0.80,6.541,33.51,0.00,0.00,0.000,0.0107,0.2515
0.80,6.561,53.71,0.00,0.00,0.000,0.0098,0.2557
0.80,6.581,47.61,0.00,0.00,0.000,0.0094,0.2637
0.80,6.602,59.86,0.00,0.00,0.000,0.0089,0.2716
0.80,6.621,37.36,0.00,0.00,0.000,0.0069,0.2788
0.80,6.641,33.22,0.00,0.00,0.000,0.0054,0.2824
0.80,6.661,91.63,0.00,0.00,0.000,0.0090,0.2775
0.80,6.683,69.36,0.00,0.00,0.000,0.0111,0.2699
0.80,6.710,56.90,0.00,0.00,0.000,0.0096,0.2620
0.80,6.721,40.00,0.00,0.00,0.000,0.0080,0.2553
0.80,6.742,23.04,0.00,0.00,0.000,0.0061,0.2519
0.80,6.761,24.50,0.00,0.00,0.000,0.0040,0.2471
0.80,6.781,22.80,0.00,0.00,0.000,0.0025,0.2462
0.80,6.802,27.81,0.00,0.00,0.000,0.0024,0.2459
0.80,6.822,38.04,0.00,0.00,0.000,0.0034,0.2465
0.80,6.842,40.71,0.00,0.00,0.000,0.0052,0.2506
0.80,6.861,46.24,0.00,0.00,0.000,0.0064,0.2569
0.80,6.882,64.56,0.00,0.00,0.000,0.0082,0.2626
0.80,6.901,53.15,0.00,0.00,0.000,0.0122,0.2725
0.80,6.922,30.88,0.00,0.00,0.000,0.0163,0.2799
0.80,6.948,61.12,0.00,0.00,0.000,0.0166,0.2812
0.80,6.961,180.97,0.00,0.00,0.000,0.0126,0.2777
0.80,6.981,64.41,0.00,0.00,0.000,0.0083,0.2698
0.80,7.002,28.02,0.00,0.00,0.000,0.0090,0.2648
0.80,7.025,24.55,0.00,0.00,0.000,0.0101,0.2599
0.80,7.042,18.57,0.00,0.00,0.000,0.0112,0.2548
0.80,7.062,19.82,0.00,0.00,0.000,0.0105,0.2512
0.80,7.082,20.34,0.00,0.00,0.000,0.0104,0.2496
0.80,7.106,23.70,0.00,0.00,0.000,0.0110,0.2490
0.80,7.121,30.98,0.00,0.00,0.000,0.0115,0.2494
0.80,7.142,32.93,0.00,0.00,0.000,0.0120,0.2512
